,latitude,longitude,brightness,scan,track,date,confidence,bright_t31,frp,daynight,type,datetime,temperature,humidity,rain,stat_lat,stat_long,time_difference,new_latitude,new_longitude,new_time_difference,new_date,final_date
6760,16.262655,100.956718,367,0.35,0.57,1491609600,0,297.34,10.13,0,0,8/4/2017 7:06,27.4,76.0,0.0,16.1790544,100.9017152,25560,16.15978,100.90293,26023.893,1491635623.893,2017-04-08 07:13:43.892999936
6761,19.240698,100.53968,367,0.46,0.64,1429315200,0,302.12,40.53,0,0,18/4/2015 5:48,24.01,91.33,0.0,19.321629,100.456229,20880,19.246422,100.519844,21112.137,1429336312.137,2015-04-18 05:51:52.137000192
6762,15.241804,100.818802,367,0.33,0.55,1329264000,0,294.41,7.14,0,0,15/2/2012 5:54,26.0,88.0,0.15483871,15.1849248,100.6813312,21240,15.194032,100.7169,21592.629,1329285592.629,2012-02-15 05:59:52.628999936
6763,14.665758,103.147125,367,0.45,0.63,1551052800,0,293.07,10.7,1,0,25/2/2019 17:54,28.0927112,74.8910155,0.0,14.6330176,103.230464,64440,14.668899,103.19279,24648.883,1551077448.883,2019-02-25 06:50:48.882999808
6764,19.858187,100.364143,367,0.4,0.37,1586217600,0,337.83,48.78,0,0,7/4/2020 6:36,28.1,59.5,0.15483871,19.922296,100.305632,23760,19.878586,100.32309,24200.125,1586241800.125,2020-04-07 06:43:20.124999936
6765,19.051966,98.216187,367,0.53,0.67,1364342400,0,302.6,19.67,0,0,27/3/2013 7:24,28.0927112,74.8910155,0.15483871,19.0012208,98.2711616,26640,18.953718,98.21118,25006.086,1364367406.086,2013-03-27 06:56:46.085999872
6766,19.309219,98.313187,367,0.39,0.36,1425859200,0,317.04,10.74,0,0,9/3/2015 6:42,19.6,65.0,0.15483871,19.3701376,98.3930624,24120,19.414585,98.331696,24390.96,1425883590.96,2015-03-09 06:46:30.960000000
6767,17.88463,98.279106,367,0.4,0.6,1363910400,0,304.44,7.55,0,0,22/3/2013 7:18,11.3,98.0,0.15483871,17.7979744,98.34144,26280,17.778294,98.25563,26234.408,1363936634.408,2013-03-22 07:17:14.408000000
6768,15.070954,100.606544,367,0.34,0.56,1419120000,0,301.48,5.49,0,0,21/12/2014 6:00,28.0927112,79.0,0.15483871,15.1849248,100.6813312,21600,15.226042,100.7463,23114.389,1419143114.389,2014-12-21 06:25:14.388999936
6769,17.068546,101.613235,367,0.4,0.6,1462579200,0,306.97,9.46,0,0,7/5/2016 7:06,26.5,87.0,0.0,17.3174176,101.6352832,25560,17.279762,101.580925,26162.719,1462605362.719,2016-05-07 07:16:02.719000064
6770,14.684357,101.432991,367,0.54,0.42,1548374400,0,309.07,32.13,0,0,25/1/2019 6:48,20.3,65.8,0.15483871,14.6068656,101.45632,24480,14.682291,101.464966,25618.914,1548400018.914,2019-01-25 07:06:58.914000128
6771,17.141872,104.350212,367,0.36,0.57,1362528000,0,300.13,6.82,0,0,6/3/2013 5:36,20.6,70.0,0.15483871,17.079248,104.3258816,20160,17.149231,104.40195,20405.104,1362548405.104,2013-03-06 05:40:05.104000000
6772,15.373974,103.397598,367,0.39,0.59,1361232000,0,305.96,10.75,0,0,19/2/2013 6:54,28.0927112,74.8910155,0.15483871,15.3505088,103.4760832,24840,15.459856,103.46817,24558.67,1361256558.67,2013-02-19 06:49:18.670000128
6773,17.222754,98.349556,367,0.49,0.48,1523404800,0,303.93,11.0,0,0,11/4/2018 7:06,28.0927112,74.8910155,0.15483871,16.9898688,98.5182784,25560,17.211178,98.42893,25611.281,1523430411.281,2018-04-11 07:06:51.280999936
6774,17.750753,98.168159,367,0.4,0.6,1363910400,0,309.1,11.47,0,0,22/3/2013 7:18,11.3,98.0,0.15483871,17.7979744,98.34144,26280,17.778294,98.25563,26234.408,1363936634.408,2013-03-22 07:17:14.408000000
6775,14.895599,100.534828,367,0.32,0.55,1364428800,0,310.32,5.19,0,0,28/3/2013 7:00,28.42,97.17,0.15483871,14.7909424,100.4518272,25200,14.809616,100.42775,25115.645,1364453915.645,2013-03-28 06:58:35.644999936
6776,16.492792,104.704163,367,0.38,0.43,1392681600,0,304.97,9.08,0,0,18/2/2014 6:36,24.0,83.0,0.0,16.4962384,104.66688,23760,16.50658,104.62108,24135.154,1392705735.154,2014-02-18 06:42:15.154000128
6777,17.378706,98.172478,367,0.39,0.36,1365465600,0,314.2,7.82,0,0,9/4/2013 6:36,27.0,76.0,0.15483871,17.7539088,97.9627456,23760,17.734001,97.9092,24114.602,1365489714.602,2013-04-09 06:41:54.601999872
6778,15.488038,103.497093,367,0.35,0.57,1614556800,0,303.4,19.72,0,0,1/3/2021 5:42,26.1,73.3,0.15483871,15.3505088,103.4760832,20520,15.4430685,103.441734,20759.598,1614577559.598,2021-03-01 05:45:59.598000128
6779,18.487427,99.975853,367,0.32,0.55,1552435200,0,308.4,9.51,0,0,13/3/2019 7:06,22.05,74.8910155,0.15483871,18.55121,99.9961,25560,18.519955,99.97738,25783.686,1552460983.686,2019-03-13 07:09:43.686000128
6780,17.273386,104.346397,367,0.37,0.58,1644192000,0,301.71,12.23,0,0,7/2/2022 6:54,22.5,78.8,0.15483871,17.251736,104.1817472,24840,17.298214,104.266785,23657.447,1644215657.447,2022-02-07 06:34:17.447000064
6781,16.934408,104.120659,367,0.38,0.59,1359763200,0,300.21,15.32,0,0,2/2/2013 5:36,25.0,76.0,0.0,16.9974256,104.1675264,20160,17.07051,104.14803,20788.24,1359783988.24,2013-02-02 05:46:28.240000000
6782,16.705296,101.807526,367,0.39,0.36,1330992000,0,304.52,5.61,0,0,6/3/2012 6:18,21.1,69.0,0.15483871,16.7702208,101.6699136,22680,16.818104,101.68302,23118.855,1331015118.855,2012-03-06 06:25:18.855000064
6783,19.225254,100.549866,367,0.37,0.58,1365811200,0,303.3,12.56,0,0,13/4/2013 7:06,28.0927112,74.8910155,0.15483871,19.1546,100.624,25560,19.220135,100.557915,25535.875,1365836735.875,2013-04-13 07:05:35.875000064
6784,17.880777,97.909538,367,0.47,0.39,1331769600,0,333.5,163.88,0,0,15/3/2012 6:54,28.0927112,74.8910155,0.15483871,17.9631328,97.9316352,24840,17.949495,97.88411,25089.713,1331794689.713,2012-03-15 06:58:09.712999936
6785,15.177981,101.25396,367,0.62,0.71,1546387200,0,298.82,11.76,0,0,2/1/2019 5:36,22.7,64.6,0.0,15.1993504,101.1639104,20160,15.121201,101.14018,24131.469,1546411331.469,2019-01-02 06:42:11.469000192
6786,17.434938,100.822037,367,0.36,0.57,1396224000,0,308.67,7.17,0,0,31/3/2014 7:12,16.2,98.0,0.15483871,17.4964224,100.8875136,25920,17.407867,100.93852,26466.87,1396250466.87,2014-03-31 07:21:06.869999872
6787,15.544547,103.861519,367,0.41,0.45,1614297600,0,311.56,11.58,0,0,26/2/2021 6:36,23.7,80.4,0.15483871,15.7540688,103.9174656,23760,15.683214,103.909195,23081.68,1614320681.68,2021-02-26 06:24:41.680000000
6788,14.892551,99.180313,367,0.39,0.36,1614297600,0,312.42,5.75,0,0,26/2/2021 6:36,26.9,60.3,0.0,14.890176,99.3774912,23760,14.912964,99.25559,24304.541,1614321904.541,2021-02-26 06:45:04.540999936
6789,18.782644,100.521271,367,0.37,0.58,1395187200,0,303.26,19.7,0,0,19/3/2014 5:54,28.0927112,74.8910155,0.15483871,18.77383,100.42198,21240,18.642876,100.52727,21393.793,1395208593.793,2014-03-19 05:56:33.792999936
6790,15.541676,101.136162,367,0.36,0.57,1390694400,0,306.4,7.79,0,0,26/1/2014 7:06,17.2,75.0,0.0,15.4379056,101.1624896,25560,15.489981,101.325615,26096.65,1390720496.65,2014-01-26 07:14:56.650000128
6791,14.15678,101.251045,367,0.41,0.6,1454630400,0,302.15,20.12,0,0,5/2/2016 5:48,28.0927112,74.8910155,0.15483871,14.2458208,101.274304,20880,14.170425,101.267075,21345.896,1454651745.896,2016-02-05 05:55:45.896000000
6792,14.916136,100.871399,367,0.33,0.55,1576713600,0,300.65,11.45,0,0,19/12/2019 5:54,23.2,81.5,0.0,14.8126432,100.7899584,21240,14.921389,100.817856,21454.979,1576735054.979,2019-12-19 05:57:34.979000064
6793,19.953379,100.168266,367,0.35,0.57,1365811200,0,304.05,16.06,0,0,13/4/2013 7:06,28.9,65.0,0.15483871,19.8392496,100.1692416,25560,19.92214,100.13876,25440.426,1365836640.426,2013-04-13 07:04:00.426000128
6794,13.741182,99.144897,367,0.45,0.63,1426032000,0,301.06,8.9,0,0,11/3/2015 6:00,28.0927112,74.8910155,0.15483871,13.8232912,99.28464,21600,13.761085,99.210976,23045.926,1426055045.926,2015-03-11 06:24:05.926000128
6795,18.100426,98.317711,367,0.42,0.61,1394236800,0,301.99,28.04,0,0,8/3/2014 6:00,28.0927112,74.8910155,0.0,18.1620544,98.6085504,21600,18.110497,98.43488,21796.508,1394258596.508,2014-03-08 06:03:16.508000000
6796,17.476856,100.825081,367,0.46,0.63,1395273600,0,302.08,17.7,0,0,20/3/2014 7:12,30.4,49.0,0.15483871,17.4964224,100.8875136,25920,17.477524,100.89882,25890.395,1395299490.395,2014-03-20 07:11:30.395000064
6797,18.904049,99.611435,367,0.4,0.6,1364860800,0,293.85,13.27,0,0,2/4/2013 7:12,28.0927112,74.8910155,0.15483871,18.8031136,99.583712,25920,18.85591,99.63391,25674.95,1364886474.95,2013-04-02 07:07:54.950000128
6798,17.469246,98.521912,367,0.32,0.55,1586044800,0,313.09,10.87,0,0,5/4/2020 7:12,22.1,51.3,0.15483871,17.7979744,98.34144,25920,17.61584,98.50838,26482.875,1586071282.875,2020-04-05 07:21:22.875000064
6799,15.368438,99.200241,367,0.52,0.5,1554076800,0,302.66,10.75,0,0,1/4/2019 6:06,22.0,72.9,0.0,15.1618304,99.2890304,21960,15.153383,99.13321,22476.178,1554099276.178,2019-04-01 06:14:36.177999872
6800,18.490906,100.359756,367,0.39,0.36,1555372800,0,317.07,14.56,0,0,16/4/2019 6:24,26.46,77.83,0.15483871,18.37017,100.39559,23040,18.456982,100.4019,23526.734,1555396326.734,2019-04-16 06:32:06.733999872
6801,15.878555,98.980072,367,0.5,0.41,1395360000,0,315.47,23.31,0,0,21/3/2014 6:54,28.0927112,74.8910155,0.15483871,15.8148928,98.8788736,24840,15.747119,98.92573,25201.543,1395385201.543,2014-03-21 07:00:01.543000064
6802,15.70847,100.639778,367,0.52,0.5,1545091200,0,301.46,9.43,0,0,18/12/2018 7:00,25.0,66.3,0.15483871,15.6001296,100.6572224,25200,15.6345215,100.64424,25583.148,1545116783.148,2018-12-18 07:06:23.148000000
6803,18.542252,101.062904,367,0.39,0.59,1396224000,0,309.57,10.95,0,0,31/3/2014 7:12,28.0927112,74.8910155,0.15483871,18.4842368,100.9307456,25920,18.539276,101.0597,25974.14,1396249974.14,2014-03-31 07:12:54.140000000
6804,18.501383,99.464211,367,0.34,0.56,1365206400,0,302.86,5.28,0,0,6/4/2013 5:54,28.0927112,74.8910155,0.15483871,18.4327424,99.4983104,21240,18.45897,99.53877,21470.223,1365227870.223,2013-04-06 05:57:50.223000064
6805,15.73772,98.680702,367,0.4,0.6,1330732800,0,298.9,19.51,0,0,3/3/2012 7:18,28.0927112,74.8910155,0.15483871,15.8148928,98.8788736,26280,15.73397,98.660965,26134.121,1330758934.121,2012-03-03 07:15:34.120999936
6806,16.560808,98.735275,367,0.32,0.55,1330300800,0,305.25,3.14,0,0,27/2/2012 7:12,20.1,86.0,0.0,16.4161808,98.6869312,25920,16.3965,98.90768,26091.334,1330326891.334,2012-02-27 07:14:51.334000128
6807,16.857965,101.123474,367,0.37,0.58,1330214400,0,302.66,4.89,0,0,26/2/2012 5:48,28.0927112,74.8910155,0.15483871,16.8807056,101.2383232,20880,16.907028,101.26185,21137.33,1330235537.33,2012-02-26 05:52:17.329999872
6808,16.357136,101.771439,367,0.43,0.62,1364342400,0,306.2,15.29,0,0,27/3/2013 5:42,26.5,44.0,0.0,16.4304944,101.9663232,20520,16.388977,101.787254,21617.295,1364364017.295,2013-03-27 06:00:17.295000064
6809,16.240116,103.4841,367,0.41,0.6,1575504000,0,299.63,9.38,0,0,5/12/2019 7:00,17.4,63.0,0.0,16.2001728,103.4735296,25200,16.221226,103.526306,24995.514,1575528995.514,2019-12-05 06:56:35.513999872
6810,18.976282,100.974556,367,0.52,0.41,1364688000,0,306.71,21.84,0,0,31/3/2013 6:06,25.5,66.0,0.15483871,18.9116688,100.94144,21960,18.944183,100.96923,22006.672,1364710006.672,2013-03-31 06:06:46.672000000
6811,16.576242,99.0644,367,0.51,0.66,1523750400,0,302.48,33.32,0,0,15/4/2018 5:48,28.0927112,74.8910155,0.15483871,16.7865488,99.183968,20880,16.670391,99.03007,22575.557,1523772975.557,2018-04-15 06:16:15.556999936
6812,16.011623,101.316223,367,0.36,0.58,1367539200,0,294.36,7.28,0,0,3/5/2013 5:48,21.6,74.8910155,0.15483871,15.906904,101.4275456,20880,15.859723,101.40428,24513.55,1367563713.55,2013-05-03 06:48:33.549999872
6813,17.740311,98.209534,367,0.62,0.71,1458777600,0,299.1,116.09,0,0,24/3/2016 7:30,25.0,76.0,0.0,17.7979744,98.34144,27000,17.863764,98.28083,24807.555,1458802407.555,2016-03-24 06:53:27.555000064
6814,13.712564,99.596046,367,0.34,0.56,1453334400,0,296.09,13.09,0,0,21/1/2016 7:12,27.0,95.0,0.15483871,13.7149504,99.7724672,25920,13.737434,99.6866,25756.508,1453360156.508,2016-01-21 07:09:16.508000000
6815,15.329123,102.996468,367,0.38,0.36,1550793600,0,311.31,12.11,0,0,22/2/2019 6:18,28.0927112,74.8910155,0.0,15.4353664,103.0126464,22680,15.459915,102.96463,22633.543,1550816233.543,2019-02-22 06:17:13.543000064
6816,19.579174,100.994186,367,0.42,0.61,1462492800,0,298.88,7.38,0,0,6/5/2016 5:42,26.5,61.0,0.0,19.5951296,101.0857152,20520,19.549465,101.00565,23995.65,1462516795.65,2016-05-06 06:39:55.650000128
6817,17.310438,101.20993,367,0.49,0.65,1364860800,0,298.73,12.32,0,0,2/4/2013 7:12,28.0927112,74.8910155,0.15483871,17.4577888,101.3606912,25920,17.421001,101.24242,27208.074,1364888008.074,2013-04-02 07:33:28.073999872
6818,18.619352,97.776199,367,0.36,0.57,1458259200,0,296.49,5.54,0,0,18/3/2016 6:06,23.0,58.0,0.0,18.8312176,97.9351232,21960,18.762524,97.94188,22357.49,1458281557.49,2016-03-18 06:12:37.490000128
6819,15.213865,99.571808,367,0.39,0.36,1556236800,0,339.32,215.67,0,0,26/4/2019 6:36,30.0,64.5,0.15483871,15.3036192,99.6094912,23760,15.29833,99.57968,25066.465,1556261866.465,2019-04-26 06:57:46.464999936
6820,17.227278,98.516876,367,0.39,0.36,1553040000,0,307.84,9.71,0,0,20/3/2019 6:30,26.3,74.0,0.0,16.9898688,98.5182784,23400,17.167791,98.5191,25940.766,1553065940.766,2019-03-20 07:12:20.766000128
6821,16.707802,100.26828,367,0.33,0.56,1416355200,0,297.62,3.43,0,0,19/11/2014 6:06,28.0927112,74.8910155,0.15483871,16.6717744,100.2458112,21960,16.66373,100.22978,22657.248,1416377857.248,2014-11-19 06:17:37.248000000
6822,15.730668,98.6642,367,0.34,0.56,1396051200,0,308.33,74.36,0,0,29/3/2014 6:06,28.0927112,74.8910155,0.15483871,15.8148928,98.8788736,21960,15.694994,98.918465,22030.848,1396073230.848,2014-03-29 06:07:10.848000000
6823,14.999107,102.193008,367,0.51,0.49,1450656000,0,301.6,11.75,0,0,21/12/2015 6:54,28.0927112,74.8910155,0.15483871,14.9680048,102.2378624,24840,14.951286,102.25813,25327.676,1450681327.676,2015-12-21 07:02:07.676000000
6824,16.660278,98.908577,367,0.4,0.6,1363824000,0,307.84,30.85,0,0,21/3/2013 5:54,23.52,78.0,0.15483871,16.7865488,99.183968,21240,16.663864,99.04416,21679.041,1363845679.041,2013-03-21 06:01:19.040999936
6825,15.99047,101.886787,367,0.43,0.62,1614556800,0,301.61,23.13,0,0,1/3/2021 5:42,21.6,68.3,0.15483871,15.9971744,101.8888,20520,15.990371,101.88125,21194.512,1614577994.512,2021-03-01 05:53:14.512000000
6826,16.204342,102.480858,367,0.35,0.56,1583798400,0,308.55,14.97,0,0,10/3/2020 7:00,24.2,69.5,0.0,16.0743952,102.4947584,25200,16.087212,102.47202,25942.76,1583824342.76,2020-03-10 07:12:22.760000000
6827,16.876278,102.463196,367,0.38,0.59,1361577600,0,300.52,10.05,0,0,23/2/2013 5:42,28.0927112,74.8910155,0.15483871,16.829872,102.6379904,20520,16.862906,102.65778,21296.844,1361598896.844,2013-02-23 05:54:56.844000000
6828,15.363206,100.883141,367,0.34,0.56,1487462400,0,308.9,6.39,0,0,19/2/2017 7:06,21.6,52.0,0.0,15.4321168,100.9244864,25560,15.38983,100.92558,25729.379,1487488129.379,2017-02-19 07:08:49.379000064
6829,16.620615,98.94136,367,0.33,0.56,1330300800,0,303.32,32.47,0,0,27/2/2012 7:12,25.97,81.67,0.15483871,16.7865488,99.183968,25920,16.628414,98.937225,25893.543,1330326693.543,2012-02-27 07:11:33.543000064
6830,18.173918,100.275574,367,0.42,0.61,1431216000,0,297.31,9.31,0,0,10/5/2015 7:18,26.46,71.5,0.15483871,18.1202,100.291,26280,18.09274,100.38524,25855.309,1431241855.309,2015-05-10 07:10:55.308999936
6831,19.256464,100.604965,367,0.47,0.48,1460592000,0,300.17,48.47,1,0,14/4/2016 18:30,28.0927112,74.8910155,0.15483871,19.1546,100.624,66600,19.192278,100.57835,21493.25,1460613493.25,2016-04-14 05:58:13.249999872
6832,14.43076,98.952431,367,0.39,0.44,1550620800,0,308.49,12.3,0,0,20/2/2019 7:00,23.6,84.8,0.15483871,14.5356,98.787648,25200,14.446964,98.786575,25535.799,1550646335.799,2019-02-20 07:05:35.799000064
6833,13.908554,102.306953,367,0.4,0.6,1328918400,0,292.31,7.62,1,0,11/2/2012 18:00,28.0927112,74.8910155,0.15483871,13.7945696,102.4553472,64800,13.827119,102.38189,24402.293,1328942802.293,2012-02-11 06:46:42.292999936
6834,18.73118,98.034157,367,0.52,0.67,1364774400,0,325.02,284.33,0,0,1/4/2013 5:48,27.9,74.0,0.15483871,18.8312176,97.9351232,20880,18.755795,98.04607,22755.238,1364797155.238,2013-04-01 06:19:15.237999872
6835,19.445288,100.426086,367,0.48,0.48,1330646400,0,299.32,4.77,1,0,2/3/2012 18:24,28.0927112,74.8910155,0.15483871,19.3638,100.371,66240,19.399088,100.39368,21438.508,1330667838.508,2012-03-02 05:57:18.508000000
6836,15.69698,100.716537,367,0.33,0.55,1577318400,0,302.32,6.11,0,0,26/12/2019 7:06,24.4,74.7,0.0,15.6001296,100.6572224,25560,15.644739,100.64038,25480.99,1577343880.99,2019-12-26 07:04:40.990000128
6837,20.173933,99.666626,367,0.4,0.6,1555545600,0,301.64,9.29,0,0,18/4/2019 5:48,27.0,49.0,0.15483871,20.2434368,99.663712,20880,20.21453,99.65225,21856.605,1555567456.605,2019-04-18 06:04:16.604999936
6838,17.429333,100.440903,367,0.42,0.61,1460246400,0,305.46,7.55,0,0,10/4/2016 7:12,33.8,42.0,0.0,17.467904,100.3324672,25920,17.475136,100.4484,24787.438,1460271187.438,2016-04-10 06:53:07.437999872
6839,17.067732,98.594635,367,0.41,0.61,1363824000,0,295.79,17.99,0,0,21/3/2013 5:54,23.5,61.0,0.15483871,16.9898688,98.5182784,21240,17.127773,98.43227,22466.709,1363846466.709,2013-03-21 06:14:26.709000192
6840,15.455047,103.030098,367,0.47,0.48,1367280000,0,301.52,27.11,0,0,30/4/2013 6:42,28.0927112,74.8910155,0.15483871,15.4353664,103.0126464,24120,15.518607,102.9813,24558.857,1367304558.857,2013-04-30 06:49:18.857000192
6841,17.569654,103.489189,367,0.42,0.61,1520208000,0,312.83,9.53,0,0,5/3/2018 7:00,22.5,82.0,0.0,17.6160304,103.4270016,25200,17.587576,103.51961,24431.59,1520232431.59,2018-03-05 06:47:11.589999872
6842,14.046185,101.100876,367,0.33,0.56,1461196800,0,294.71,9.09,0,0,21/4/2016 7:06,29.4,70.0,0.15483871,14.0700256,101.1378816,25560,14.087239,101.23416,25312.504,1461222112.504,2016-04-21 07:01:52.504000000
6843,16.774899,98.79425,367,0.33,0.55,1330300800,0,306.11,9.93,0,0,27/2/2012 7:12,23.0,61.0,0.15483871,16.7114864,98.5066496,25920,16.735973,98.79357,25736.072,1330326536.072,2012-02-27 07:08:56.072000000
6844,17.415598,98.050842,367,0.41,0.37,1522108800,0,330.4,64.39,0,0,27/3/2018 6:48,28.0927112,74.8910155,0.15483871,17.7539088,97.9627456,24480,17.642046,97.9708,25160.453,1522133960.453,2018-03-27 06:59:20.453000192
6845,15.303862,102.472511,367,0.33,0.56,1423440000,0,304.28,4.89,0,0,9/2/2015 7:06,28.0927112,74.8910155,0.15483871,15.2277936,102.5015616,25560,15.277898,102.519966,25507.652,1423465507.652,2015-02-09 07:05:07.652000000
6846,17.248011,98.233521,367,0.38,0.59,1460678400,0,307.45,86.63,0,0,15/4/2016 7:18,27.4,69.0,0.0,16.9898688,98.5182784,26280,17.236717,98.34099,26253.438,1460704653.438,2016-04-15 07:17:33.437999872
6847,15.714114,102.702538,367,0.39,0.6,1459728000,0,296.55,18.91,0,0,4/4/2016 5:42,29.4,55.0,0.15483871,15.7813584,102.5965312,20520,15.712816,102.62934,21134.5,1459749134.5,2016-04-04 05:52:14.500000000
6848,18.453346,100.937843,367,0.47,0.47,1330387200,0,312.71,9.39,0,0,28/2/2012 6:54,25.5,73.0,0.15483871,18.4842368,100.9307456,24840,18.483437,100.94179,24955.59,1330412155.59,2012-02-28 06:55:55.589999872
6849,18.719902,98.041252,367,0.52,0.67,1364774400,0,292.66,258.75,0,0,1/4/2013 5:48,27.9,74.0,0.15483871,18.8312176,97.9351232,20880,18.755795,98.04607,22755.238,1364797155.238,2013-04-01 06:19:15.237999872
6850,17.18058,99.487686,367,0.37,0.58,1330300800,0,312.43,25.87,0,0,27/2/2012 7:12,22.1,74.8910155,0.15483871,17.323768,99.5675264,25920,17.35218,99.563965,25157.508,1330325957.508,2012-02-27 06:59:17.508000000
6851,16.514069,103.147995,367,0.35,0.57,1575849600,0,300.97,9.05,0,0,9/12/2019 5:42,15.2,70.9,0.0,16.7064064,103.280064,20520,16.593584,103.20845,21771.664,1575871371.664,2019-12-09 06:02:51.664000000
6852,13.150477,99.624573,367,0.42,0.61,1426118400,0,297.69,10.84,0,0,12/3/2015 7:24,25.5,92.0,0.15483871,13.169916,99.687744,26640,13.163456,99.61777,26361.75,1426144761.75,2015-03-12 07:19:21.750000128
6853,17.294466,98.686554,367,0.33,0.55,1486512000,0,309.51,24.77,0,3,8/2/2017 7:12,18.6,78.0,0.0,16.9898688,98.5182784,25920,17.156334,98.5481,26094.219,1486538094.219,2017-02-08 07:14:54.219000064
6854,14.655035,101.005157,367,0.53,0.5,1487030400,0,308.6,16.89,0,0,14/2/2017 7:00,26.0,44.0,0.0,14.6088128,101.0764864,25200,14.590215,101.10739,26011.674,1487056411.674,2017-02-14 07:13:31.674000128
6855,15.406972,98.568954,367,0.47,0.48,1458432000,0,302.92,24.39,0,0,20/3/2016 7:06,22.5,85.0,0.15483871,15.1954976,98.4612416,25560,15.304598,98.5022,25719.096,1458457719.096,2016-03-20 07:08:39.096000000
6856,14.627185,101.163742,367,0.35,0.57,1548288000,0,304.77,8.41,0,0,24/1/2019 7:06,24.2,49.3,0.15483871,14.6088128,101.0764864,25560,14.578281,101.03338,25858.365,1548313858.365,2019-01-24 07:10:58.364999936
6857,18.497639,97.863419,367,0.48,0.64,1461110400,0,305.13,18.34,0,0,20/4/2016 7:24,28.9,55.0,0.15483871,18.1608768,97.9176064,26640,18.224346,98.01221,26217.646,1461136617.646,2016-04-20 07:16:57.645999872
6858,18.580933,100.923714,367,0.38,0.59,1367193600,0,302.94,18.63,0,0,29/4/2013 7:06,26.5,66.0,0.15483871,18.4842368,100.9307456,25560,18.486631,100.96734,25318.398,1367218918.398,2013-04-29 07:01:58.398000128
6859,16.736395,103.891266,367,0.39,0.44,1485475200,0,302.8,6.41,0,0,27/1/2017 5:54,19.1,76.0,0.0,16.7978688,104.044768,21240,16.772581,104.049614,21202.697,1485496402.697,2017-01-27 05:53:22.696999936
6860,17.414831,100.516373,367,0.35,0.57,1367193600,0,298.17,6.52,0,0,29/4/2013 7:06,28.9,69.0,0.15483871,17.2622176,100.5762496,25560,17.261402,100.53972,25640.213,1367219240.213,2013-04-29 07:07:20.212999936
6861,13.794078,101.107407,367,0.33,0.55,1491609600,0,293.18,7.33,0,0,8/4/2017 7:06,27.9,95.0,0.0,13.7498496,101.0774912,25560,13.728051,101.007706,25122.127,1491634722.127,2017-04-08 06:58:42.127000064
6862,17.294621,98.283325,367,0.39,0.6,1332115200,0,303.59,10.73,0,0,19/3/2012 7:18,24.0,68.0,0.0,16.9898688,98.5182784,26280,17.154724,98.462975,26151.45,1332141351.45,2012-03-19 07:15:51.450000128
6863,18.022991,98.312263,367,0.67,0.73,1331164800,0,301.96,46.27,0,0,8/3/2012 5:42,38.7,74.8910155,0.0,17.7979744,98.34144,20520,17.854921,98.23258,24356.412,1331189156.412,2012-03-08 06:45:56.412000000
6864,16.936518,102.367508,367,0.38,0.59,1362960000,0,305.25,13.21,0,0,11/3/2013 5:42,27.0,63.0,0.15483871,16.8968176,102.2017152,20520,16.965925,102.188675,21772.584,1362981772.584,2013-03-11 06:02:52.584000000
6865,19.668743,99.315933,367,0.42,0.61,1362009600,0,303.18,6.64,0,0,28/2/2013 5:48,17.2,96.0,0.15483871,19.742264,99.1454336,20880,19.677956,99.12767,23607.79,1362033207.79,2013-02-28 06:33:27.789999872
6866,19.33215,99.304634,367,0.79,0.78,1364774400,0,302.91,40.39,0,0,1/4/2013 7:30,23.52,67.0,0.15483871,19.3400256,99.2173312,27000,19.334347,99.31588,24341.16,1364798741.16,2013-04-01 06:45:41.160000000
6867,17.585512,98.08033,367,0.38,0.36,1332288000,0,325.99,68.31,0,0,21/3/2012 6:36,25.0,87.0,0.15483871,17.7539088,97.9627456,23760,17.666258,97.91388,24123.707,1332312123.707,2012-03-21 06:42:03.707000064
6868,20.01545,99.567978,367,0.51,0.66,1427932800,0,302.51,20.42,0,0,2/4/2015 5:48,28.0927112,74.8910155,0.15483871,20.0610064,99.3620352,20880,19.941286,99.50224,25115.154,1427957915.154,2015-04-02 06:58:35.154000128
6869,17.326639,104.28936,367,0.58,0.52,1422403200,0,308.75,26.95,0,0,28/1/2015 5:48,28.0927112,74.8910155,0.0,17.251736,104.1817472,20880,17.33083,104.26219,21443.467,1422424643.467,2015-01-28 05:57:23.467000064
6870,17.677925,104.068321,367,0.73,0.76,1487030400,0,295.36,8.14,0,0,14/2/2017 5:18,28.0927112,74.8910155,0.15483871,17.7775936,104.0150464,19080,17.743061,103.981384,24523.553,1487054923.553,2017-02-14 06:48:43.552999936
6871,17.644535,103.734421,367,0.39,0.36,1394582400,0,307.89,6.33,0,0,12/3/2014 6:24,28.0927112,74.8910155,0.15483871,17.6020944,103.8070784,23040,17.59748,103.76844,22918.068,1394605318.068,2014-03-12 06:21:58.068000000
6872,18.826639,100.004562,367,0.42,0.61,1330300800,0,310.05,13.27,0,0,27/2/2012 7:12,28.0927112,74.8910155,0.15483871,18.8503,100.001,25920,18.897331,99.9918,25925.17,1330326725.17,2012-02-27 07:12:05.170000128
6873,16.234221,103.645576,367,0.52,0.5,1386892800,0,297.32,9.49,0,0,13/12/2013 5:48,28.0927112,74.8910155,0.15483871,16.1726064,103.7889856,20880,16.215294,103.72632,21185.297,1386913985.297,2013-12-13 05:53:05.296999936
